,DOMICILIO_ACESSO_INTERNET,TEM_RADIO,TEM_DVD,NUMERO_TV_PLASMA,NUMERO_TV_TUBO,TEM_ASSINATURA_TV
17703,Nao,Nao,Sim,0.0,1.0,Nao
17704,Sim,Sim,Sim,0.0,2.0,Nao
17705,Sim,Sim,Sim,1.0,1.0,Sim
17706,Nao,Nao,Sim,0.0,1.0,Nao
17707,Sim,Nao,Sim,1.0,0.0,Nao
17708,Nao,Nao,Nao,1.0,0.0,Nao
17709,Sim,Nao,Nao,1.0,1.0,Nao
17710,Sim,Nao,Nao,1.0,0.0,Nao
17711,Sim,Nao,Sim,1.0,0.0,Nao
17712,Sim,Sim,Sim,0.0,1.0,Nao
17713,Sim,Nao,Sim,0.0,1.0,Nao
17714,Sim,Nao,Sim,0.0,1.0,Nao
17715,Nao,Sim,Nao,0.0,1.0,Nao
17717,Nao,Sim,Sim,0.0,1.0,Nao
17718,Nao,Nao,Nao,1.0,0.0,Nao
17720,Nao,Nao,Sim,0.0,1.0,Nao
17722,Sim,Nao,Sim,0.0,1.0,Nao
17723,Nao,Sim,Sim,0.0,1.0,Nao
17725,Sim,Nao,Sim,0.0,1.0,Nao
17726,Sim,Nao,Sim,1.0,0.0,Nao
17727,Nao,Sim,Sim,1.0,0.0,Nao
17728,Nao,Nao,Sim,0.0,1.0,Nao
17730,Nao,Nao,Sim,0.0,1.0,Nao
17731,Sim,Sim,Sim,1.0,0.0,Sim
17732,Sim,Sim,Sim,0.0,1.0,Nao
17733,Sim,Sim,Nao,1.0,1.0,Nao
17734,Sim,Sim,Sim,0.0,3.0,Nao
17737,Sim,Nao,Nao,0.0,2.0,Nao
17741,Sim,Sim,Sim,0.0,1.0,Nao
17743,Sim,Sim,Sim,2.0,3.0,Nao
17744,Nao,Nao,Nao,1.0,1.0,Nao
17745,Sim,Sim,Sim,1.0,2.0,Sim
17746,Sim,Sim,Sim,1.0,1.0,Sim
17748,Nao,Sim,Nao,1.0,0.0,Nao
17749,Sim,Sim,Sim,0.0,3.0,Nao
17751,Sim,Nao,Nao,0.0,1.0,Nao
17752,Sim,Sim,Sim,2.0,1.0,Sim
17754,Nao,Sim,Nao,1.0,2.0,Nao
17755,Sim,Nao,Sim,2.0,0.0,Sim
17756,Sim,Nao,Sim,0.0,2.0,Nao
17757,Nao,Nao,Nao,2.0,0.0,Nao
17758,Sim,Sim,Nao,1.0,0.0,Sim
17759,Sim,Nao,Sim,0.0,2.0,Nao
17760,Sim,Sim,Sim,0.0,2.0,Nao
17761,Nao,Nao,Sim,0.0,1.0,Nao
17764,Sim,Nao,Sim,2.0,0.0,Nao
17765,Sim,Nao,Nao,1.0,1.0,Sim
17766,Sim,Nao,Nao,1.0,0.0,Sim
17767,Sim,Nao,Nao,0.0,1.0,Nao
17768,Sim,Nao,Sim,3.0,0.0,Sim
17769,Sim,Nao,Nao,2.0,0.0,Sim
17770,Sim,Nao,Nao,2.0,2.0,Sim
17772,Sim,Nao,Nao,1.0,0.0,Sim
17773,Sim,Nao,Nao,1.0,1.0,Sim
17775,Sim,Sim,Sim,4.0,0.0,Nao
17776,Sim,Nao,Nao,2.0,1.0,Sim
17778,Sim,Nao,Sim,5.0,0.0,Sim
17779,Sim,Nao,Nao,2.0,0.0,Sim
17781,Sim,Sim,Sim,4.0,0.0,Sim
17782,Sim,Nao,Sim,2.0,1.0,Sim
17783,Sim,Nao,Sim,1.0,2.0,Sim
17784,Sim,Nao,Nao,1.0,1.0,Nao
17785,Nao,Nao,Sim,0.0,1.0,Nao
17788,Nao,Sim,Sim,0.0,2.0,Nao
17790,Nao,Nao,Nao,0.0,1.0,Nao
17791,Sim,Sim,Sim,0.0,1.0,Nao
17792,Sim,Nao,Sim,0.0,1.0,Nao
17793,Sim,Sim,Sim,3.0,0.0,Sim
17794,Nao,Sim,Sim,0.0,1.0,Nao
17795,Nao,Sim,Sim,0.0,1.0,Nao
17799,Sim,Nao,Sim,0.0,1.0,Nao
17800,Sim,Sim,Sim,1.0,0.0,Nao
17801,Sim,Nao,Nao,3.0,0.0,Sim
17802,Nao,Sim,Sim,1.0,1.0,Nao
17803,Sim,Nao,Sim,0.0,1.0,Nao
17806,Nao,Nao,Sim,0.0,1.0,Nao
17807,Nao,Nao,Sim,0.0,1.0,Nao
17808,Nao,Sim,Sim,0.0,1.0,Nao
17809,Nao,Nao,Sim,0.0,1.0,Nao
17810,Nao,Nao,Sim,1.0,0.0,Nao
17811,Sim,Nao,Nao,1.0,0.0,Nao
17812,Nao,Nao,Sim,0.0,1.0,Nao
17813,Nao,Nao,Sim,0.0,1.0,Nao
17814,Nao,Nao,Nao,0.0,1.0,Nao
17815,Sim,Nao,Sim,0.0,2.0,Nao
17816,Sim,Nao,Sim,1.0,0.0,Sim
17817,Nao,Sim,Sim,0.0,2.0,Nao
17818,Sim,Nao,Sim,0.0,1.0,Nao
17820,Nao,Nao,Nao,0.0,1.0,Nao
17821,Nao,Nao,Sim,0.0,1.0,Nao
17822,Nao,Nao,Sim,0.0,1.0,Nao
17824,Nao,Nao,Sim,0.0,1.0,Nao
17825,Sim,Sim,Nao,0.0,1.0,Nao
17826,Nao,Nao,Sim,1.0,1.0,Sim
17827,Sim,Nao,Sim,0.0,2.0,Sim
17828,Sim,Sim,Sim,1.0,2.0,Sim
17829,Sim,Sim,Sim,0.0,2.0,Sim
17831,Nao,Sim,Sim,0.0,1.0,Nao
17832,Nao,Nao,Sim,0.0,2.0,Nao
17833,Nao,Nao,Sim,0.0,1.0,Nao
17836,Sim,Nao,Sim,0.0,2.0,Nao
17837,Nao,Nao,Sim,0.0,1.0,Nao
17838,Sim,Nao,Sim,1.0,0.0,Sim
17839,Sim,Nao,Sim,1.0,0.0,Nao
17840,Sim,Nao,Sim,0.0,1.0,Nao
17841,Nao,Nao,Nao,0.0,1.0,Nao
17842,Nao,Sim,Sim,0.0,1.0,Nao
17843,Nao,Nao,Sim,0.0,1.0,Nao
17847,Nao,Nao,Sim,0.0,1.0,Nao
17848,Sim,Nao,Nao,0.0,1.0,Nao
17849,Nao,Nao,Nao,0.0,1.0,Nao
17850,Sim,Nao,Sim,1.0,0.0,Nao
17852,Nao,Nao,Sim,0.0,1.0,Nao
17853,Nao,Nao,Nao,0.0,1.0,Nao
17854,Nao,Nao,Sim,0.0,1.0,Sim
17855,Nao,Nao,Sim,1.0,1.0,Sim
17856,Nao,Nao,Sim,1.0,0.0,Nao
17857,Nao,Nao,Nao,0.0,1.0,Nao
17858,Sim,Nao,Sim,1.0,1.0,Nao
17859,Nao,Nao,Sim,0.0,1.0,Nao
17860,Nao,Nao,Sim,0.0,1.0,Nao
17861,Sim,Nao,Sim,1.0,0.0,Nao
17863,Nao,Sim,Nao,1.0,0.0,Nao
17865,Nao,Sim,Nao,0.0,1.0,Nao
17866,Sim,Sim,Sim,1.0,1.0,Sim
17867,Nao,Nao,Sim,0.0,1.0,Nao
17868,Nao,Nao,Nao,0.0,1.0,Nao
17869,Nao,Nao,Sim,1.0,0.0,Nao
17870,Nao,Nao,Sim,0.0,1.0,Nao
17871,Nao,Nao,Nao,1.0,0.0,Nao
17872,Nao,Nao,Sim,0.0,1.0,Nao
17874,Nao,Sim,Sim,0.0,1.0,Nao
17876,Nao,Nao,Nao,0.0,1.0,Nao
17879,Nao,Sim,Nao,0.0,1.0,Nao
17883,Nao,Sim,Sim,0.0,1.0,Nao
17885,Sim,Sim,Sim,1.0,0.0,Nao
17886,Nao,Sim,Sim,0.0,1.0,Nao
17888,Nao,Sim,Sim,0.0,1.0,Nao
17889,Nao,Sim,Sim,1.0,0.0,Nao
17890,Nao,Sim,Nao,0.0,1.0,Nao
17891,Nao,Sim,Sim,0.0,1.0,Nao
17892,Nao,Sim,Sim,0.0,1.0,Nao
17893,Nao,Sim,Sim,1.0,0.0,Nao
17894,Sim,Nao,Sim,0.0,1.0,Nao
17895,Nao,Sim,Sim,0.0,1.0,Sim
17896,Nao,Nao,Sim,1.0,1.0,Nao
17897,Nao,Sim,Nao,0.0,1.0,Nao
17898,Nao,Sim,Sim,0.0,1.0,Nao
17899,Nao,Sim,Nao,0.0,1.0,Nao
17900,Nao,Sim,Nao,1.0,1.0,Nao
17902,Sim,Sim,Sim,0.0,2.0,Nao
17903,Nao,Sim,Sim,0.0,2.0,Nao
17904,Nao,Sim,Nao,0.0,1.0,Nao
17906,Nao,Sim,Sim,1.0,0.0,Nao
17907,Nao,Sim,Nao,1.0,0.0,Nao
17909,Nao,Nao,Nao,0.0,1.0,Nao
17910,Nao,Sim,Sim,0.0,1.0,Nao
17912,Nao,Sim,Sim,0.0,1.0,Nao
17913,Nao,Sim,Sim,1.0,1.0,Sim
17916,Nao,Nao,Sim,0.0,1.0,Nao
17918,Nao,Sim,Sim,0.0,1.0,Sim
17919,Nao,Nao,Sim,1.0,0.0,Nao
17920,Nao,Sim,Nao,0.0,1.0,Nao
17921,Nao,Sim,Sim,0.0,1.0,Nao
17922,Nao,Sim,Sim,0.0,1.0,Nao
17924,Nao,Nao,Nao,1.0,0.0,Sim
17925,Nao,Nao,Nao,1.0,0.0,Sim
17926,Nao,Nao,Sim,0.0,1.0,Nao
17929,Nao,Nao,Nao,0.0,1.0,Nao
17930,Sim,Nao,Nao,1.0,0.0,Nao
17931,Nao,Sim,Nao,1.0,0.0,Sim
17932,Nao,Nao,Nao,0.0,1.0,Nao
17933,Sim,Nao,Sim,1.0,0.0,Sim
17934,Nao,Nao,Nao,1.0,0.0,Sim
17935,Sim,Nao,Nao,1.0,0.0,Nao
17936,Nao,Nao,Nao,2.0,0.0,Sim
17938,Nao,Nao,Nao,1.0,0.0,Nao
17940,Nao,Nao,Sim,1.0,0.0,Sim
17943,Sim,Nao,Nao,0.0,1.0,Nao
17944,Sim,Nao,Sim,1.0,0.0,Nao
17945,Nao,Nao,Sim,0.0,1.0,Nao
17946,Sim,Sim,Sim,0.0,2.0,Nao
17947,Nao,Sim,Nao,0.0,1.0,Nao
17948,Sim,Sim,Nao,1.0,0.0,Nao
17949,Nao,Nao,Sim,1.0,1.0,Nao
17950,Nao,Nao,Sim,0.0,1.0,Nao
17952,Nao,Sim,Sim,0.0,3.0,Sim
17954,Nao,Nao,Nao,0.0,1.0,Nao
17956,Nao,Nao,Sim,0.0,1.0,Nao
17957,Sim,Sim,Sim,0.0,1.0,Nao
17959,Nao,Sim,Sim,1.0,0.0,Nao
17962,Nao,Sim,Nao,0.0,1.0,Nao
17963,Nao,Nao,Sim,1.0,1.0,Nao
17966,Nao,Nao,Nao,0.0,1.0,Nao
17967,Nao,Sim,Sim,0.0,1.0,Nao
17972,Nao,Nao,Nao,1.0,0.0,Nao
17973,Nao,Nao,Nao,0.0,1.0,Nao
17974,Nao,Sim,Nao,0.0,1.0,Nao
17975,Sim,Sim,Nao,0.0,1.0,Nao
17978,Nao,Nao,Nao,0.0,1.0,Nao
17981,Nao,Nao,Nao,1.0,0.0,Nao
17983,Nao,Nao,Sim,0.0,1.0,Nao
17984,Nao,Sim,Nao,0.0,1.0,Nao
17985,Sim,Nao,Nao,0.0,1.0,Nao
17986,Nao,Nao,Nao,0.0,1.0,Nao
17987,Sim,Nao,Nao,1.0,0.0,Nao
17988,Sim,Nao,Nao,1.0,0.0,Nao
17990,Nao,Sim,Nao,0.0,1.0,Nao
17991,Nao,Nao,Nao,0.0,1.0,Nao
17993,Nao,Nao,Nao,0.0,1.0,Nao
17994,Nao,Nao,Nao,0.0,1.0,Nao
17995,Nao,Nao,Nao,0.0,1.0,Nao
17996,Nao,Nao,Nao,0.0,1.0,Nao
17998,Nao,Sim,Nao,0.0,1.0,Nao
17999,Nao,Sim,Sim,1.0,0.0,Nao
18000,Sim,Nao,Nao,0.0,1.0,Nao
18002,Nao,Sim,Nao,0.0,1.0,Nao
18003,Nao,Sim,Sim,0.0,1.0,Nao
18004,Nao,Sim,Nao,0.0,1.0,Nao
18007,Nao,Nao,Nao,0.0,1.0,Nao
18008,Nao,Sim,Nao,0.0,1.0,Nao
18009,Nao,Sim,Nao,0.0,1.0,Nao
18011,Nao,Sim,Nao,0.0,1.0,Nao
18013,Nao,Nao,Sim,0.0,1.0,Nao
18014,Nao,Nao,Sim,0.0,1.0,Nao
18015,Sim,Sim,Sim,0.0,3.0,Nao
18016,Sim,Nao,Sim,0.0,1.0,Nao
18017,Nao,Sim,Sim,0.0,3.0,Nao
18018,Sim,Sim,Nao,1.0,1.0,Nao
18019,Nao,Sim,Sim,0.0,1.0,Nao
18020,Nao,Sim,Nao,0.0,1.0,Nao
18021,Nao,Nao,Sim,0.0,1.0,Nao
18022,Sim,Nao,Nao,0.0,1.0,Sim
18023,Nao,Sim,Sim,1.0,1.0,Sim
18025,Nao,Sim,Sim,1.0,0.0,Nao
18027,Nao,Nao,Nao,0.0,1.0,Nao
18028,Sim,Sim,Sim,0.0,2.0,Nao
18029,Sim,Sim,Sim,2.0,0.0,Nao
18032,Sim,Sim,Sim,1.0,1.0,Nao
18033,Sim,Sim,Sim,0.0,2.0,Nao
18034,Nao,Sim,Sim,0.0,1.0,Nao
18036,Sim,Sim,Sim,1.0,0.0,Nao
18037,Nao,Nao,Nao,0.0,1.0,Nao
18038,Nao,Sim,Nao,0.0,1.0,Nao
18039,Nao,Nao,Nao,0.0,1.0,Sim
18040,Nao,Sim,Nao,0.0,1.0,Nao
18041,Nao,Sim,Nao,1.0,1.0,Sim
18042,Nao,Sim,Nao,0.0,2.0,Nao
18043,Sim,Nao,Sim,0.0,1.0,Nao
18044,Nao,Nao,Nao,0.0,1.0,Nao
18045,Nao,Sim,Sim,0.0,3.0,Sim
18046,Nao,Sim,Nao,0.0,1.0,Nao
18047,Nao,Sim,Sim,1.0,0.0,Nao
18049,Nao,Sim,Sim,0.0,1.0,Nao
18050,Nao,Sim,Sim,1.0,0.0,Nao
18051,Nao,Sim,Sim,1.0,0.0,Nao
18052,Nao,Sim,Sim,2.0,0.0,Nao
18053,Nao,Sim,Sim,1.0,1.0,Nao
18055,Nao,Sim,Sim,0.0,1.0,Nao
18058,Nao,Sim,Sim,1.0,0.0,Nao
18060,Nao,Sim,Sim,0.0,1.0,Nao
18062,Nao,Sim,Sim,1.0,1.0,Nao
18063,Nao,Nao,Sim,0.0,2.0,Nao
18064,Sim,Nao,Sim,0.0,1.0,Sim
18065,Sim,Sim,Sim,0.0,1.0,Nao
18066,Sim,Nao,Sim,0.0,2.0,Nao
18067,Sim,Sim,Sim,0.0,1.0,Nao
18068,Sim,Nao,Sim,1.0,1.0,Nao
18069,Sim,Sim,Nao,0.0,1.0,Nao
18071,Nao,Sim,Nao,0.0,2.0,Nao
18073,Nao,Nao,Nao,0.0,1.0,Nao
18074,Nao,Sim,Nao,0.0,1.0,Nao
18075,Sim,Sim,Nao,1.0,1.0,Sim
18076,Nao,Sim,Sim,0.0,1.0,Nao
18078,Nao,Nao,Sim,1.0,0.0,Nao
18079,Nao,Nao,Nao,1.0,0.0,Nao
18080,Nao,Sim,Sim,0.0,1.0,Nao
18082,Nao,Nao,Sim,0.0,1.0,Nao
18083,Nao,Sim,Sim,0.0,1.0,Nao
18084,Nao,Nao,Sim,0.0,1.0,Nao
18085,Nao,Nao,Sim,0.0,1.0,Sim
18086,Nao,Sim,Nao,1.0,1.0,Sim
18087,Nao,Sim,Sim,0.0,1.0,Nao
18088,Nao,Nao,Sim,0.0,1.0,Nao
18089,Nao,Sim,Nao,0.0,1.0,Nao
18090,Nao,Nao,Nao,0.0,1.0,Nao
18091,Nao,Nao,Sim,0.0,1.0,Nao
18092,Nao,Sim,Sim,0.0,1.0,Nao
18094,Nao,Sim,Sim,0.0,2.0,Nao
18095,Nao,Sim,Sim,2.0,0.0,Nao
18097,Nao,Sim,Sim,1.0,0.0,Nao
18098,Nao,Sim,Nao,1.0,0.0,Nao
18099,Nao,Nao,Sim,1.0,1.0,Nao
18101,Sim,Nao,Sim,1.0,0.0,Sim
18102,Sim,Sim,Nao,0.0,2.0,Sim
18103,Sim,Nao,Nao,1.0,1.0,Sim
18104,Sim,Nao,Sim,0.0,2.0,Nao
18105,Nao,Nao,Sim,0.0,2.0,Nao
18106,Nao,Sim,Sim,0.0,1.0,Nao
18107,Nao,Sim,Nao,0.0,1.0,Nao
18108,Sim,Nao,Sim,0.0,2.0,Nao
18109,Nao,Sim,Sim,0.0,2.0,Nao
18110,Sim,Sim,Sim,1.0,0.0,Sim
18111,Sim,Sim,Sim,1.0,1.0,Nao
18112,Nao,Nao,Sim,1.0,0.0,Nao
18113,Nao,Nao,Sim,1.0,0.0,Nao
18114,Nao,Nao,Nao,0.0,1.0,Nao
18115,Nao,Sim,Sim,1.0,0.0,Sim
18116,Nao,Nao,Sim,0.0,2.0,Nao
18117,Nao,Sim,Nao,0.0,1.0,Sim
18118,Nao,Nao,Sim,1.0,0.0,Nao
18119,Nao,Sim,Nao,1.0,0.0,Nao
18120,Nao,Nao,Sim,2.0,0.0,Sim
18121,Nao,Nao,Sim,0.0,1.0,Nao
18122,Nao,Nao,Nao,1.0,0.0,Nao
18123,Nao,Sim,Sim,1.0,0.0,Sim
18124,Nao,Sim,Sim,0.0,1.0,Nao
18125,Nao,Nao,Sim,1.0,0.0,Nao
18126,Nao,Sim,Sim,1.0,0.0,Nao
18127,Sim,Sim,Sim,1.0,0.0,Nao
18128,Sim,Nao,Sim,1.0,0.0,Nao
18130,Nao,Nao,Sim,0.0,1.0,Nao
18131,Nao,Sim,Sim,0.0,1.0,Nao
18132,Nao,Nao,Sim,0.0,1.0,Nao
18133,Nao,Nao,Sim,0.0,1.0,Nao
18134,Sim,Sim,Sim,1.0,1.0,Nao
18135,Nao,Sim,Sim,0.0,2.0,Nao
18136,Nao,Nao,Sim,1.0,0.0,Nao
18137,Nao,Nao,Sim,0.0,1.0,Nao
18138,Nao,Nao,Sim,1.0,0.0,Sim
18139,Nao,Sim,Nao,0.0,1.0,Nao
18140,Sim,Nao,Nao,1.0,0.0,Nao
18141,Sim,Nao,Nao,1.0,0.0,Nao
18142,Sim,Nao,Sim,2.0,0.0,Sim
18143,Sim,Nao,Sim,1.0,1.0,Sim
18144,Sim,Sim,Nao,1.0,0.0,Sim
18145,Sim,Sim,Sim,2.0,1.0,Sim
18146,Sim,Nao,Nao,1.0,0.0,Nao
18147,Sim,Sim,Sim,2.0,1.0,Sim
18148,Sim,Sim,Sim,1.0,1.0,Nao
18149,Sim,Sim,Sim,1.0,0.0,Sim
18150,Sim,Nao,Sim,2.0,1.0,Nao
18151,Sim,Sim,Sim,2.0,0.0,Sim
18152,Sim,Nao,Sim,2.0,1.0,Sim
18153,Sim,Nao,Sim,2.0,2.0,Sim
18154,Sim,Sim,Sim,2.0,0.0,Sim
18155,Sim,Sim,Sim,1.0,2.0,Sim
18156,Sim,Sim,Sim,2.0,0.0,Sim
18157,Sim,Sim,Sim,1.0,0.0,Nao
18159,Nao,Sim,Sim,0.0,2.0,Nao
18160,Nao,Sim,Nao,0.0,1.0,Nao
18161,Sim,Sim,Sim,1.0,1.0,Nao
18162,Sim,Sim,Sim,1.0,2.0,Sim
18163,Sim,Sim,Sim,1.0,1.0,Nao
18164,Sim,Sim,Sim,0.0,1.0,Nao
18165,Sim,Sim,Sim,2.0,1.0,Nao
18166,Sim,Sim,Sim,0.0,1.0,Nao
18168,Sim,Sim,Nao,1.0,0.0,Nao
18169,Sim,Sim,Sim,0.0,1.0,Nao
18170,Sim,Sim,Sim,1.0,0.0,Nao
18171,Nao,Nao,Sim,0.0,1.0,Nao
18172,Sim,Sim,Sim,0.0,1.0,Nao
18173,Sim,Sim,Sim,1.0,1.0,Nao
18174,Sim,Nao,Sim,1.0,1.0,Nao
18175,Sim,Sim,Sim,0.0,1.0,Nao
18176,Sim,Sim,Sim,1.0,1.0,Nao
18177,Sim,Nao,Sim,0.0,2.0,Nao
18178,Nao,Sim,Sim,1.0,2.0,Sim
18179,Sim,Sim,Nao,1.0,0.0,Nao
18181,Sim,Nao,Sim,0.0,1.0,Nao
18182,Sim,Nao,Sim,1.0,5.0,Sim
18183,Sim,Sim,Sim,3.0,2.0,Sim
18184,Sim,Sim,Sim,1.0,2.0,Sim
18185,Sim,Nao,Sim,2.0,0.0,Sim
18186,Sim,Nao,Nao,0.0,2.0,Sim
18188,Sim,Nao,Sim,2.0,1.0,Sim
18189,Nao,Nao,Nao,1.0,0.0,Nao
18190,Nao,Nao,Sim,1.0,0.0,Sim
18191,Nao,Nao,Sim,1.0,0.0,Nao
18192,Sim,Nao,Nao,2.0,0.0,Sim
18193,Nao,Sim,Sim,1.0,1.0,Nao
18194,Sim,Nao,Nao,1.0,0.0,Nao
18195,Nao,Nao,Nao,2.0,0.0,Sim
18196,Nao,Nao,Sim,2.0,0.0,Sim
18197,Sim,Sim,Sim,1.0,0.0,Sim
18199,Nao,Sim,Sim,0.0,1.0,Sim
18200,Nao,Nao,Sim,1.0,1.0,Sim
18201,Nao,Nao,Sim,2.0,0.0,Sim
18203,Nao,Nao,Sim,1.0,1.0,Sim
18204,Nao,Sim,Sim,1.0,0.0,Nao
18205,Sim,Nao,Sim,0.0,2.0,Nao
18206,Sim,Sim,Sim,1.0,0.0,Nao
18208,Sim,Sim,Sim,0.0,2.0,Nao
18209,Sim,Nao,Sim,1.0,2.0,Sim
18210,Sim,Nao,Sim,1.0,1.0,Sim
18211,Sim,Nao,Sim,1.0,1.0,Nao
18212,Sim,Nao,Sim,1.0,1.0,Sim
18213,Sim,Sim,Sim,2.0,0.0,Nao
18214,Sim,Sim,Sim,1.0,1.0,Nao
18215,Sim,Sim,Sim,1.0,0.0,Nao
18216,Nao,Nao,Sim,0.0,2.0,Nao
18217,Nao,Sim,Nao,0.0,1.0,Nao
18218,Sim,Sim,Nao,0.0,1.0,Nao
18219,Sim,Nao,Sim,1.0,2.0,Nao
18220,Nao,Sim,Sim,0.0,1.0,Nao
18221,Sim,Sim,Sim,1.0,1.0,Nao
18222,Sim,Sim,Sim,1.0,2.0,Sim
18224,Sim,Sim,Sim,0.0,2.0,Sim
18227,Sim,Nao,Sim,0.0,2.0,Nao
18228,Sim,Sim,Sim,0.0,3.0,Nao
18229,Sim,Sim,Sim,1.0,0.0,Sim
18230,Sim,Sim,Sim,1.0,1.0,Sim
18231,Nao,Nao,Sim,0.0,1.0,Nao
18232,Sim,Sim,Sim,0.0,2.0,Nao
18233,Nao,Nao,Nao,0.0,1.0,Nao
18235,Sim,Sim,Sim,1.0,0.0,Nao
18236,Sim,Sim,Sim,1.0,2.0,Sim
18237,Nao,Sim,Nao,2.0,0.0,Sim
18238,Sim,Sim,Sim,0.0,1.0,Nao
18239,Sim,Nao,Sim,0.0,2.0,Sim
18240,Sim,Nao,Nao,1.0,2.0,Nao
18241,Sim,Nao,Nao,0.0,1.0,Nao
18244,Sim,Sim,Sim,0.0,2.0,Nao
18245,Nao,Sim,Sim,0.0,2.0,Nao
18246,Sim,Sim,Sim,0.0,4.0,Nao
18247,Sim,Sim,Sim,1.0,0.0,Nao
18248,Nao,Sim,Sim,2.0,0.0,Nao
18249,Sim,Sim,Sim,0.0,1.0,Nao
18251,Sim,Sim,Sim,0.0,2.0,Nao
18252,Sim,Sim,Sim,0.0,2.0,Nao
18253,Sim,Nao,Sim,0.0,3.0,Sim
18254,Sim,Sim,Sim,0.0,1.0,Nao
18255,Sim,Sim,Sim,2.0,0.0,Nao
18256,Sim,Nao,Nao,0.0,1.0,Nao
18257,Sim,Nao,Sim,2.0,0.0,Nao
18258,Nao,Sim,Sim,2.0,0.0,Sim
18259,Nao,Sim,Sim,1.0,1.0,Sim
18261,Nao,Nao,Sim,1.0,0.0,Sim
18262,Nao,Sim,Sim,1.0,1.0,Nao
18263,Sim,Sim,Sim,1.0,0.0,Nao
18264,Sim,Sim,Sim,1.0,2.0,Nao
18265,Sim,Nao,Sim,1.0,1.0,Nao
18266,Sim,Sim,Sim,1.0,2.0,Nao
18267,Sim,Sim,Sim,0.0,2.0,Nao
18268,Nao,Nao,Sim,1.0,1.0,Nao
18269,Sim,Nao,Sim,2.0,0.0,Sim
18271,Sim,Sim,Sim,2.0,1.0,Sim
18272,Sim,Sim,Sim,0.0,2.0,Nao
18273,Sim,Sim,Nao,3.0,1.0,Nao
18274,Sim,Nao,Nao,2.0,0.0,Nao
18276,Nao,Sim,Sim,0.0,2.0,Nao
18277,Sim,Sim,Sim,1.0,1.0,Nao
18278,Nao,Sim,Sim,1.0,1.0,Nao
18279,Sim,Nao,Sim,0.0,1.0,Nao
18283,Nao,Sim,Sim,0.0,1.0,Nao
18284,Sim,Sim,Sim,2.0,1.0,Sim
18286,Sim,Nao,Nao,1.0,1.0,Nao
18287,Sim,Nao,Sim,0.0,1.0,Nao
18288,Sim,Sim,Sim,0.0,2.0,Nao
18289,Nao,Sim,Nao,0.0,3.0,Nao
18290,Nao,Nao,Sim,2.0,2.0,Nao
18291,Sim,Sim,Sim,2.0,2.0,Sim
18292,Sim,Nao,Nao,0.0,1.0,Sim
18293,Sim,Nao,Nao,0.0,1.0,Nao
18294,Sim,Nao,Nao,1.0,0.0,Sim
18295,Sim,Nao,Sim,1.0,0.0,Nao
18296,Sim,Nao,Sim,0.0,2.0,Nao
18297,Nao,Sim,Sim,0.0,1.0,Nao
18298,Sim,Nao,Sim,2.0,0.0,Sim
18299,Sim,Nao,Sim,0.0,2.0,Sim
18300,Sim,Nao,Sim,0.0,1.0,Nao
18302,Sim,Nao,Sim,1.0,2.0,Sim
18304,Sim,Nao,Sim,1.0,1.0,Sim
18305,Sim,Sim,Nao,0.0,1.0,Nao
18306,Sim,Nao,Sim,4.0,0.0,Sim
18307,Sim,Sim,Sim,3.0,1.0,Nao
18308,Sim,Nao,Sim,1.0,0.0,Nao
18309,Sim,Sim,Sim,1.0,0.0,Nao
18310,Sim,Nao,Sim,0.0,3.0,Nao
18311,Sim,Sim,Nao,1.0,0.0,Nao
18313,Sim,Sim,Sim,1.0,0.0,Nao
18314,Sim,Nao,Sim,1.0,1.0,Sim
18315,Sim,Nao,Sim,2.0,0.0,Nao
18316,Sim,Sim,Sim,1.0,1.0,Sim
18318,Sim,Sim,Sim,2.0,2.0,Nao
18319,Sim,Sim,Sim,0.0,1.0,Nao
18320,Sim,Nao,Nao,0.0,1.0,Nao
18321,Sim,Sim,Sim,0.0,1.0,Nao
18322,Sim,Nao,Sim,0.0,1.0,Sim
18323,Sim,Nao,Sim,0.0,1.0,Sim
18324,Sim,Nao,Sim,0.0,1.0,Nao
18326,Nao,Sim,Sim,2.0,0.0,Nao
18327,Sim,Sim,Nao,2.0,1.0,Nao
18328,Nao,Sim,Nao,1.0,2.0,Nao
18329,Nao,Sim,Nao,1.0,0.0,Nao
18331,Nao,Nao,Nao,0.0,1.0,Nao
18332,Sim,Sim,Sim,3.0,0.0,Nao
18334,Nao,Nao,Nao,1.0,1.0,Nao
18335,Sim,Nao,Sim,1.0,1.0,Sim
18336,Nao,Sim,Sim,0.0,1.0,Nao
18337,Nao,Nao,Nao,1.0,1.0,Nao
18338,Nao,Sim,Sim,1.0,1.0,Sim
18339,Sim,Nao,Sim,2.0,0.0,Sim
18340,Nao,Nao,Nao,0.0,1.0,Nao
18342,Nao,Nao,Sim,1.0,1.0,Nao
18343,Nao,Nao,Sim,0.0,1.0,Nao
18344,Sim,Sim,Nao,0.0,6.0,Nao
18345,Sim,Nao,Sim,1.0,0.0,Sim
18346,Sim,Sim,Sim,1.0,2.0,Nao
18347,Sim,Sim,Sim,2.0,0.0,Sim
18348,Sim,Nao,Nao,2.0,0.0,Sim
18350,Sim,Nao,Sim,0.0,1.0,Nao
18351,Sim,Sim,Sim,0.0,2.0,Nao
18353,Sim,Nao,Sim,1.0,2.0,Sim
18356,Nao,Nao,Sim,0.0,2.0,Nao
